Record Number,Sample Name,project,donor,cond,time,Dx (10),Dx (50),Dx (90),Weighted Residual,Laser Obscuration,Measurement Date Time,0.01,0.0114,0.0129,0.0147,0.0167,0.0189,0.0215,0.0244,0.0278,0.0315,0.0358,0.0407,0.0463,0.0526,0.0597,0.0679,0.0771,0.0876,0.0995,0.113,0.128,0.146,0.166,0.188,0.214,0.243,0.276,0.314,0.357,0.405,0.46,0.523,0.594,0.675,0.767,0.872,0.991,1.13,1.28,1.45,1.65,1.88,2.13,2.42,2.75,3.12,3.55,4.03,4.58,5.21,5.92,6.72,7.64,8.68,9.86,11.2,12.7,14.5,16.4,18.7,21.2,24.1,27.4,31.1,35.3,40.1,45.6,51.8,58.9,66.9,76,86.4,98.1,111,127,144,163,186,211,240,272,310,352,400,454,516,586,666,756,859,976,1110,1260,1430,1630,1850,2100,2390,2710,3080,3500
35,Mouse_Abx_IMI_Day-2_cage2,mouse_Abx,2,IMI,-2,19.3,167,339,3.95,1.04,9/28/2022 15:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.45,0.66,0.76,0.73,0.6,0.42,0.27,0.18,0.17,0.19,0.23,0.26,0.27,0.28,0.27,0.27,0.27,0.28,0.29,0.31,0.33,0.35,0.38,0.42,0.46,0.53,0.61,0.72,0.85,1.02,1.21,1.43,1.67,1.92,2.17,2.41,2.64,2.86,3.09,3.38,3.78,4.34,5.1,6.01,6.95,7.71,8.03,7.66,6.49,4.66,2.58,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Mouse_Abx_IMI_Day-4_cage4,mouse_Abx,4,IMI,-4,1.17,112,286,4.3,2.1,9/28/2022 15:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.81,1.54,2.15,2.44,2.31,1.87,1.31,0.82,0.51,0.4,0.44,0.53,0.61,0.67,0.68,0.66,0.63,0.6,0.58,0.56,0.55,0.53,0.53,0.53,0.55,0.59,0.64,0.72,0.82,0.95,1.1,1.28,1.47,1.66,1.87,2.07,2.26,2.46,2.67,2.93,3.27,3.72,4.32,5.03,5.76,6.36,6.61,6.32,5.37,3.87,2.14,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Mouse_Abx_IMI_Day-4_cage4,mouse_Abx,4,IMI,-4,1.2,123,303,4.12,2.09,9/28/2022 15:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.77,1.47,2.06,2.33,2.21,1.78,1.24,0.77,0.48,0.38,0.41,0.49,0.57,0.62,0.63,0.61,0.59,0.56,0.54,0.53,0.51,0.5,0.5,0.5,0.52,0.55,0.6,0.66,0.75,0.87,1.02,1.19,1.39,1.59,1.81,2.01,2.21,2.39,2.58,2.8,3.09,3.5,4.07,4.77,5.56,6.28,6.73,6.69,6,4.66,2.93,1.27,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Mouse_Abx_IMI_Day-4_cage4,mouse_Abx,4,IMI,-4,1.2,121,295,3.83,2.08,9/28/2022 15:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.77,1.47,2.07,2.34,2.23,1.81,1.26,0.79,0.49,0.39,0.41,0.49,0.57,0.62,0.62,0.61,0.58,0.56,0.54,0.52,0.51,0.5,0.49,0.5,0.52,0.55,0.61,0.69,0.79,0.91,1.05,1.21,1.38,1.57,1.76,1.96,2.16,2.37,2.61,2.9,3.28,3.77,4.39,5.12,5.86,6.47,6.74,6.5,5.64,4.22,2.52,1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Mouse_Abx_IMI_Day-4_cage4,mouse_Abx,4,IMI,-4,1.19,118,344,1.44,2.07,9/28/2022 15:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.79,1.49,2.09,2.36,2.24,1.81,1.26,0.78,0.49,0.38,0.4,0.48,0.57,0.61,0.62,0.61,0.58,0.55,0.53,0.52,0.5,0.49,0.49,0.49,0.52,0.56,0.62,0.71,0.81,0.93,1.06,1.2,1.35,1.51,1.7,1.92,2.18,2.47,2.79,3.13,3.46,3.8,4.12,4.45,4.77,5.06,5.27,5.33,5.14,4.63,3.81,2.76,1.67,0.75,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Mouse_Abx_IMI_Day-4_cage4,mouse_Abx,4,IMI,-4,1.2,119,323,1.53,2.07,9/28/2022 15:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.76,1.46,2.05,2.33,2.22,1.81,1.27,0.8,0.5,0.38,0.4,0.48,0.55,0.6,0.61,0.59,0.56,0.54,0.52,0.5,0.49,0.48,0.48,0.49,0.51,0.55,0.61,0.69,0.79,0.91,1.04,1.19,1.36,1.55,1.75,1.97,2.21,2.47,2.76,3.08,3.44,3.83,4.26,4.73,5.19,5.58,5.8,5.75,5.33,4.53,3.43,2.19,1.08,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Mouse_Abx_IMI_Day-2_cage4,mouse_Abx,4,IMI,-2,28.6,159,339,3.12,1.22,9/28/2022 15:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.19,0.24,0.25,0.22,0.17,0.14,0.13,0.14,0.16,0.18,0.18,0.18,0.18,0.19,0.2,0.22,0.25,0.29,0.33,0.37,0.41,0.45,0.5,0.56,0.65,0.76,0.9,1.06,1.24,1.45,1.67,1.91,2.17,2.44,2.72,3.01,3.29,3.59,3.9,4.27,4.72,5.29,5.96,6.65,7.22,7.44,7.12,6.12,4.52,2.65,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Mouse_Abx_IMI_Day-2_cage4,mouse_Abx,4,IMI,-2,28.6,155,330,3.11,1.23,9/28/2022 15:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.19,0.24,0.25,0.22,0.17,0.14,0.13,0.14,0.16,0.17,0.18,0.18,0.18,0.18,0.19,0.22,0.25,0.29,0.33,0.37,0.41,0.45,0.5,0.56,0.65,0.76,0.9,1.07,1.27,1.49,1.73,1.99,2.26,2.54,2.81,3.07,3.33,3.6,3.92,4.31,4.83,5.47,6.19,6.9,7.4,7.48,6.97,5.8,4.1,2.24,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Mouse_Abx_IMI_Day-2_cage4,mouse_Abx,4,IMI,-2,32.1,178,393,2.69,1.28,9/28/2022 15:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.16,0.21,0.23,0.2,0.16,0.13,0.12,0.13,0.14,0.15,0.16,0.16,0.16,0.17,0.18,0.19,0.22,0.25,0.29,0.32,0.36,0.4,0.45,0.51,0.59,0.69,0.8,0.94,1.1,1.28,1.49,1.72,1.99,2.28,2.58,2.88,3.17,3.42,3.64,3.86,4.12,4.49,4.99,5.62,6.32,6.91,7.2,6.98,6.13,4.7,2.95,1.33,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Mouse_Abx_IMI_Day-2_cage4,mouse_Abx,4,IMI,-2,27.1,143,309,3.98,1.21,9/28/2022 15:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.2,0.26,0.27,0.24,0.19,0.15,0.14,0.15,0.17,0.18,0.19,0.19,0.18,0.19,0.2,0.22,0.26,0.3,0.34,0.38,0.43,0.47,0.53,0.59,0.68,0.8,0.95,1.14,1.35,1.6,1.86,2.15,2.45,2.75,3.05,3.34,3.62,3.91,4.24,4.65,5.15,5.75,6.4,6.97,7.28,7.13,6.35,4.96,3.18,1.46,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
