Record Number,Sample Name,Dx (10),Dx (50),Dx (90),Weighted Residual,Laser Obscuration,Measurement Date Time,0.01,0.0114,0.0129,0.0147,0.0167,0.0189,0.0215,0.0244,0.0278,0.0315,0.0358,0.0407,0.0463,0.0526,0.0597,0.0679,0.0771,0.0876,0.0995,0.113,0.128,0.146,0.166,0.188,0.214,0.243,0.276,0.314,0.357,0.405,0.46,0.523,0.594,0.675,0.767,0.872,0.991,1.13,1.28,1.45,1.65,1.88,2.13,2.42,2.75,3.12,3.55,4.03,4.58,5.21,5.92,6.72,7.64,8.68,9.86,11.2,12.7,14.5,16.4,18.7,21.2,24.1,27.4,31.1,35.3,40.1,45.6,51.8,58.9,66.9,76,86.4,98.1,111,127,144,163,186,211,240,272,310,352,400,454,516,586,666,756,859,976,1110,1260,1430,1630,1850,2100,2390,2710,3080,3500
10,lemurs.6,4.09,34.8,99.8,1.15,2.45,1/11/2023 14:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.53,0.81,0.95,0.92,0.77,0.6,0.49,0.47,0.52,0.6,0.67,0.73,0.78,0.82,0.86,0.92,1,1.11,1.25,1.41,1.59,1.8,2.05,2.33,2.65,3.01,3.39,3.78,4.16,4.51,4.81,5.03,5.17,5.23,5.19,5.05,4.81,4.47,4.01,3.45,2.78,2.05,1.32,0.66,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,lemurs.4,7.82,69.3,378,1.34,2.11,1/11/2023 14:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.22,0.36,0.45,0.45,0.4,0.34,0.32,0.35,0.4,0.46,0.51,0.55,0.57,0.6,0.63,0.68,0.73,0.81,0.9,1.01,1.13,1.27,1.42,1.6,1.78,1.97,2.15,2.32,2.47,2.62,2.76,2.91,3.09,3.29,3.52,3.78,4.02,4.23,4.35,4.37,4.25,3.97,3.57,3.06,2.51,1.98,1.56,1.3,1.22,1.31,1.51,1.7,1.77,1.66,1.34,0.89,0.44,0.12,0,0,0,0,0,0,0,0,0,0
12,lemurs.4,6.42,54.7,193,1.25,2.11,1/11/2023 14:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.26,0.42,0.52,0.52,0.46,0.39,0.36,0.39,0.46,0.53,0.59,0.63,0.67,0.7,0.74,0.79,0.86,0.95,1.06,1.18,1.33,1.49,1.68,1.88,2.09,2.3,2.5,2.69,2.86,3.03,3.19,3.37,3.55,3.76,3.97,4.17,4.33,4.42,4.43,4.35,4.18,3.94,3.65,3.33,2.96,2.56,2.09,1.58,1.04,0.53,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,lemurs.4,6.42,55,213,1.72,2.14,1/11/2023 14:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.25,0.42,0.51,0.52,0.46,0.39,0.37,0.39,0.46,0.53,0.59,0.63,0.67,0.7,0.74,0.8,0.87,0.95,1.06,1.19,1.33,1.5,1.69,1.89,2.1,2.31,2.51,2.69,2.86,3.01,3.16,3.32,3.5,3.7,3.92,4.13,4.29,4.39,4.38,4.26,4.01,3.67,3.27,2.86,2.47,2.15,1.91,1.7,1.49,1.24,0.91,0.54,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,lemurs.4,6.1,51.5,187,1.12,2.14,1/11/2023 14:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.27,0.44,0.54,0.54,0.47,0.4,0.37,0.4,0.47,0.55,0.61,0.66,0.7,0.74,0.78,0.83,0.91,1,1.11,1.25,1.41,1.59,1.78,2,2.21,2.43,2.63,2.81,2.98,3.13,3.28,3.43,3.59,3.78,3.97,4.16,4.31,4.39,4.38,4.27,4.05,3.75,3.39,3,2.6,2.21,1.83,1.43,1.03,0.65,0.32,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,lemurs.4,5.96,50.1,184,0.74,2.15,1/11/2023 14:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.27,0.44,0.55,0.55,0.48,0.41,0.38,0.41,0.48,0.55,0.62,0.67,0.71,0.75,0.8,0.86,0.93,1.03,1.15,1.28,1.44,1.62,1.82,2.04,2.26,2.47,2.68,2.86,3.03,3.18,3.32,3.46,3.62,3.79,3.98,4.16,4.31,4.39,4.38,4.26,4.02,3.68,3.26,2.81,2.37,1.97,1.61,1.3,1.01,0.73,0.47,0.24,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,lemurs.7,2.7,28.6,151,1.08,3.23,1/11/2023 14:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.48,0.8,1,1.04,0.96,0.85,0.8,0.84,0.96,1.08,1.19,1.28,1.34,1.39,1.44,1.5,1.58,1.68,1.81,1.95,2.11,2.28,2.45,2.63,2.8,2.96,3.08,3.18,3.24,3.28,3.29,3.29,3.27,3.25,3.22,3.19,3.14,3.08,2.99,2.88,2.74,2.58,2.39,2.16,1.9,1.59,1.25,0.88,0.52,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,lemurs.7,2.47,25.7,139,0.96,3.1,1/11/2023 14:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.52,0.87,1.1,1.14,1.06,0.94,0.88,0.92,1.03,1.16,1.28,1.37,1.44,1.5,1.55,1.62,1.71,1.82,1.95,2.09,2.25,2.41,2.58,2.74,2.9,3.03,3.13,3.2,3.24,3.24,3.22,3.19,3.14,3.1,3.05,3.02,2.99,2.96,2.92,2.87,2.8,2.67,2.47,2.18,1.79,1.34,0.87,0.44,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,lemurs.7,2.41,25.8,151,0.92,3.05,1/11/2023 14:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.54,0.89,1.12,1.17,1.08,0.96,0.9,0.94,1.05,1.18,1.3,1.39,1.46,1.52,1.57,1.64,1.73,1.84,1.97,2.11,2.25,2.39,2.54,2.68,2.82,2.94,3.03,3.1,3.15,3.17,3.17,3.15,3.11,3.06,3,2.94,2.86,2.79,2.71,2.64,2.57,2.49,2.39,2.23,1.99,1.67,1.26,0.83,0.42,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,lemurs.7,2.32,24.6,142,0.98,3,1/11/2023 14:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.56,0.93,1.17,1.21,1.12,1,0.93,0.97,1.09,1.23,1.34,1.44,1.51,1.57,1.63,1.7,1.79,1.9,2.03,2.16,2.3,2.44,2.58,2.71,2.84,2.95,3.05,3.11,3.16,3.17,3.17,3.14,3.1,3.04,2.97,2.9,2.83,2.77,2.72,2.68,2.63,2.57,2.44,2.23,1.9,1.47,0.98,0.51,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
